Time,User,Component,Load Time
2025-03-17 20:16:06,plttest004@telarus.com,Cases,19.46
2025-03-17 20:16:06,plttest001@telarus.com,Order,19.48
2025-03-17 20:16:06,plttest030@telarus.com,Customer,11.02
2025-03-17 20:16:06,plttest017@telarus.com,Oppurtunity,10.52
2025-03-17 20:16:06,plttest010@telarus.com,Cases,19.48
2025-03-17 20:16:07,plttest033@telarus.com,Oppurtunity,6.09
2025-03-17 20:16:10,plttest013@telarus.com,Oppurtunity,6.19
2025-03-17 20:16:17,plttest055@telarus.com,Order,9.64
2025-03-17 20:16:17,plttest047@telarus.com,Order,10.44
2025-03-17 20:16:18,plttest032@telarus.com,Customer,18.13
2025-03-17 20:16:18,plttest056@telarus.com,Oppurtunity,0.53
2025-03-17 20:16:18,plttest061@telarus.com,Order,11.04
2025-03-17 20:16:18,plttest050@telarus.com,Quotes,15.94
2025-03-17 20:16:18,plttest063@telarus.com,Quotes,0.60
2025-03-17 20:16:19,plttest049@telarus.com,Customer,18.14
2025-03-17 20:16:19,plttest015@telarus.com,Customer,27.39
2025-03-17 20:16:19,plttest051@telarus.com,Cases,17.15
2025-03-17 20:16:19,plttest039@telarus.com,Oppurtunity,11.52
2025-03-17 20:16:19,plttest041@telarus.com,Cases,11.18
2025-03-17 20:16:19,plttest019@telarus.com,Oppurtunity,17.15
2025-03-17 20:16:19,plttest021@telarus.com,Quotes,15.04
2025-03-17 20:16:19,plttest029@telarus.com,Order,51.89
2025-03-17 20:16:19,plttest057@telarus.com,Quotes,11.50
2025-03-17 20:16:21,plttest022@telarus.com,Cases,3.18
2025-03-17 20:16:21,plttest059@telarus.com,Oppurtunity,57.67
2025-03-17 20:16:22,plttest031@telarus.com,Order,12.50
2025-03-17 20:16:22,plttest020@telarus.com,Quotes,9.15
2025-03-17 20:16:23,plttest065@telarus.com,Order,2.43
2025-03-17 20:16:23,plttest040@telarus.com,Customer,3.26
2025-03-17 20:16:23,plttest034@telarus.com,Customer,4.28
2025-03-17 20:16:30,plttest052@telarus.com,Quotes,5.25
2025-03-17 20:16:30,plttest042@telarus.com,Order,5.34
2025-03-17 20:16:30,plttest062@telarus.com,Cases,3.37
2025-03-17 20:16:30,plttest018@telarus.com,Oppurtunity,5.37
2025-03-17 20:16:30,plttest048@telarus.com,Customer,16.86
2025-03-17 20:16:30,plttest005@telarus.com,Order,5.31
2025-03-17 20:16:30,plttest024@telarus.com,Quotes,5.25
2025-03-17 20:16:30,plttest012@telarus.com,Cases,16.73
2025-03-17 20:16:30,plttest003@telarus.com,Customer,5.69
2025-03-17 20:16:30,plttest023@telarus.com,Customer,5.26
2025-03-17 20:16:30,plttest016@telarus.com,Oppurtunity,5.26
2025-03-17 20:16:36,plttest053@telarus.com,Quotes,10.97
2025-03-17 20:16:38,plttest045@telarus.com,Order,10.87
2025-03-17 20:16:39,plttest060@telarus.com,Cases,10.19
2025-03-17 20:16:42,plttest001@telarus.com,Customer,11.10
2025-03-17 20:16:43,plttest010@telarus.com,Oppurtunity,7.95
2025-03-17 20:16:46,plttest059@telarus.com,Order,10.75
2025-03-17 20:16:49,plttest037@telarus.com,Quotes,2.40
2025-03-17 20:16:49,plttest046@telarus.com,Order,5.15
2025-03-17 20:16:49,plttest027@telarus.com,Cases,5.15
2025-03-17 20:16:56,plttest043@telarus.com,Customer,47.29
2025-03-17 20:16:56,plttest004@telarus.com,Oppurtunity,9.71
2025-03-17 20:16:56,plttest002@telarus.com,Order,9.64
2025-03-17 20:16:56,plttest021@telarus.com,Cases,11.02
2025-03-17 20:16:56,plttest040@telarus.com,Quotes,0.29
2025-03-17 20:16:57,plttest017@telarus.com,Order,12.11
2025-03-17 20:16:57,plttest035@telarus.com,Oppurtunity,12.12
2025-03-17 20:16:57,plttest036@telarus.com,Customer,12.12
2025-03-17 20:16:57,plttest019@telarus.com,Order,12.12
2025-03-17 20:16:58,plttest025@telarus.com,Customer,0.51
2025-03-17 20:16:58,plttest047@telarus.com,Customer,2.01
2025-03-17 20:16:59,plttest032@telarus.com,Quotes,1.06
2025-03-17 20:16:59,plttest038@telarus.com,Oppurtunity,67.91
2025-03-17 20:16:59,plttest051@telarus.com,Oppurtunity,2.80
2025-03-17 20:16:59,plttest015@telarus.com,Quotes,2.29
2025-03-17 20:16:59,plttest011@telarus.com,Quotes,2.02
2025-03-17 20:17:00,plttest063@telarus.com,Cases,1.79
2025-03-17 20:17:00,plttest028@telarus.com,Order,1.22
2025-03-17 20:17:00,plttest044@telarus.com,Customer,0.19
2025-03-17 20:17:00,plttest026@telarus.com,Oppurtunity,1.21
2025-03-17 20:17:00,plttest049@telarus.com,Quotes,1.76
2025-03-17 20:17:00,plttest045@telarus.com,Customer,3.45
2025-03-17 20:17:00,plttest056@telarus.com,Order,1.68
2025-03-17 20:17:00,plttest034@telarus.com,Quotes,3.61
2025-03-17 20:17:00,plttest007@telarus.com,Order,3.37
2025-03-17 20:17:00,plttest055@telarus.com,Customer,1.81
2025-03-17 20:17:00,plttest064@telarus.com,Quotes,1.20
2025-03-17 20:17:00,plttest009@telarus.com,Oppurtunity,1.37
2025-03-17 20:17:00,plttest033@telarus.com,Order,1.31
2025-03-17 20:17:00,plttest008@telarus.com,Oppurtunity,1.35
2025-03-17 20:17:00,plttest053@telarus.com,Cases,0.13
2025-03-17 20:17:00,plttest062@telarus.com,Oppurtunity,0.43
2025-03-17 20:17:00,plttest057@telarus.com,Cases,1.25
2025-03-17 20:17:00,plttest061@telarus.com,Customer,1.37
2025-03-17 20:17:00,plttest018@telarus.com,Order,2.10
2025-03-17 20:17:00,plttest006@telarus.com,Oppurtunity,1.33
2025-03-17 20:17:00,plttest041@telarus.com,Oppurtunity,1.31
2025-03-17 20:17:00,plttest022@telarus.com,Oppurtunity,1.33
2025-03-17 20:17:00,plttest030@telarus.com,Quotes,1.37
2025-03-17 20:17:00,plttest023@telarus.com,Quotes,0.45
2025-03-17 20:17:00,plttest014@telarus.com,Cases,1.34
2025-03-17 20:17:00,plttest024@telarus.com,Cases,1.37
2025-03-17 20:17:00,plttest052@telarus.com,Cases,0.58
2025-03-17 20:17:00,plttest029@telarus.com,Customer,0.71
2025-03-17 20:17:00,plttest016@telarus.com,Order,0.65
2025-03-17 20:17:00,plttest031@telarus.com,Customer,0.72
2025-03-17 20:17:00,plttest065@telarus.com,Customer,0.40
2025-03-17 20:17:00,plttest048@telarus.com,Quotes,0.62
2025-03-17 20:17:00,plttest020@telarus.com,Cases,0.73
2025-03-17 20:17:00,plttest001@telarus.com,Quotes,1.82
2025-03-17 20:17:00,plttest039@telarus.com,Order,0.62
2025-03-17 20:17:00,plttest042@telarus.com,Customer,0.65
2025-03-17 20:17:00,plttest012@telarus.com,Oppurtunity,0.63
2025-03-17 20:17:00,plttest003@telarus.com,Quotes,0.69
2025-03-17 20:17:00,plttest050@telarus.com,Cases,0.63
2025-03-17 20:17:00,plttest013@telarus.com,Order,0.76
2025-03-17 20:17:00,plttest060@telarus.com,Oppurtunity,0.87
2025-03-17 20:17:00,plttest005@telarus.com,Customer,0.13
2025-03-17 20:17:01,plttest046@telarus.com,Customer,5.04
