Time,User,Component,Load Time
2025-03-17 21:25:10,plttest027@telarus.com,Order,4.24
2025-03-17 21:25:13,plttest021@telarus.com,Quotes,6.27
2025-03-17 21:25:14,plttest028@telarus.com,Order,41.10
2025-03-17 21:25:15,plttest057@telarus.com,Customer,8.15
2025-03-17 21:25:16,plttest017@telarus.com,Oppurtunity,1.95
2025-03-17 21:25:16,plttest062@telarus.com,Order,1.94
2025-03-17 21:25:16,plttest058@telarus.com,Customer,2.87
2025-03-17 21:25:16,plttest037@telarus.com,Order,49.60
2025-03-17 21:25:16,plttest056@telarus.com,Quotes,2.88
2025-03-17 21:25:17,plttest025@telarus.com,Quotes,7.76
2025-03-17 21:25:17,plttest035@telarus.com,Customer,3.55
2025-03-17 21:25:17,plttest034@telarus.com,Oppurtunity,3.55
2025-03-17 21:25:18,plttest045@telarus.com,Customer,4.26
2025-03-17 21:25:18,plttest054@telarus.com,Order,4.24
2025-03-17 21:25:18,plttest048@telarus.com,Cases,4.23
2025-03-17 21:25:18,plttest047@telarus.com,Quotes,2.41
2025-03-17 21:25:18,plttest002@telarus.com,Order,4.24
2025-03-17 21:25:18,plttest059@telarus.com,Customer,2.41
2025-03-17 21:25:18,plttest019@telarus.com,Customer,4.25
2025-03-17 21:25:18,plttest049@telarus.com,Quotes,4.25
2025-03-17 21:25:19,plttest051@telarus.com,Quotes,4.24
2025-03-17 21:25:19,plttest015@telarus.com,Customer,4.27
2025-03-17 21:25:19,plttest041@telarus.com,Oppurtunity,4.26
2025-03-17 21:25:19,plttest029@telarus.com,Order,4.27
2025-03-17 21:25:19,plttest001@telarus.com,Quotes,4.24
2025-03-17 21:25:19,plttest022@telarus.com,Oppurtunity,4.27
2025-03-17 21:25:19,plttest053@telarus.com,Customer,4.26
2025-03-17 21:25:19,plttest026@telarus.com,Customer,4.27
2025-03-17 21:25:19,plttest024@telarus.com,Quotes,4.27
2025-03-17 21:25:19,plttest023@telarus.com,Quotes,4.27
2025-03-17 21:25:19,plttest013@telarus.com,Oppurtunity,4.25
2025-03-17 21:25:19,plttest030@telarus.com,Quotes,4.26
2025-03-17 21:25:19,plttest040@telarus.com,Oppurtunity,4.27
2025-03-17 21:25:19,plttest007@telarus.com,Order,4.27
2025-03-17 21:25:19,plttest003@telarus.com,Oppurtunity,4.27
2025-03-17 21:25:19,plttest064@telarus.com,Order,4.26
2025-03-17 21:25:19,plttest008@telarus.com,Oppurtunity,4.27
2025-03-17 21:25:19,plttest004@telarus.com,Oppurtunity,4.28
2025-03-17 21:25:19,plttest055@telarus.com,Customer,4.26
2025-03-17 21:25:19,plttest032@telarus.com,Order,4.27
2025-03-17 21:25:19,plttest031@telarus.com,Cases,4.27
2025-03-17 21:25:19,plttest018@telarus.com,Cases,4.28
2025-03-17 21:25:19,plttest014@telarus.com,Oppurtunity,4.28
2025-03-17 21:25:19,plttest036@telarus.com,Oppurtunity,4.26
2025-03-17 21:25:19,plttest061@telarus.com,Order,4.27
2025-03-17 21:25:19,plttest006@telarus.com,Oppurtunity,4.28
2025-03-17 21:25:19,plttest009@telarus.com,Oppurtunity,4.30
2025-03-17 21:25:19,plttest005@telarus.com,Oppurtunity,4.29
2025-03-17 21:25:19,plttest050@telarus.com,Quotes,4.27
2025-03-17 21:25:19,plttest065@telarus.com,Order,4.28
2025-03-17 21:25:21,plttest043@telarus.com,Quotes,2.45
2025-03-17 21:25:21,plttest044@telarus.com,Quotes,2.45
2025-03-17 21:25:33,plttest012@telarus.com,Oppurtunity,11.77
2025-03-17 21:25:57,plttest042@telarus.com,Customer,41.56
2025-03-17 21:25:58,plttest010@telarus.com,Customer,40.90
2025-03-17 21:26:01,plttest039@telarus.com,Customer,32.02
2025-03-17 21:26:02,plttest060@telarus.com,Oppurtunity,9.83
2025-03-17 21:26:03,plttest052@telarus.com,Quotes,32.83
2025-03-17 21:26:03,plttest020@telarus.com,Oppurtunity,33.30
2025-03-17 21:26:04,plttest017@telarus.com,Order,3.92
2025-03-17 21:26:04,plttest011@telarus.com,Customer,44.79
2025-03-17 21:26:06,plttest027@telarus.com,Customer,12.83
2025-03-17 21:26:06,plttest036@telarus.com,Order,14.10
2025-03-17 21:26:06,plttest066@telarus.com,Oppurtunity,14.10
2025-03-17 21:26:06,plttest065@telarus.com,Customer,14.10
2025-03-17 21:26:06,plttest068@telarus.com,Oppurtunity,14.11
2025-03-17 21:26:06,plttest046@telarus.com,Cases,14.10
2025-03-17 21:26:06,plttest035@telarus.com,Quotes,14.10
2025-03-17 21:26:07,plttest037@telarus.com,Customer,7.18
2025-03-17 21:26:07,plttest022@telarus.com,Order,7.16
2025-03-17 21:26:09,plttest009@telarus.com,Order,7.36
2025-03-17 21:26:09,plttest032@telarus.com,Customer,7.38
2025-03-17 21:26:09,plttest063@telarus.com,Oppurtunity,7.38
2025-03-17 21:26:10,plttest047@telarus.com,Cases,1.64
2025-03-17 21:26:15,plttest055@telarus.com,Quotes,1.99
2025-03-17 21:26:16,plttest053@telarus.com,Quotes,2.38
2025-03-17 21:26:20,plttest058@telarus.com,Quotes,7.54
2025-03-17 21:26:20,plttest054@telarus.com,Customer,7.54
2025-03-17 21:26:21,plttest056@telarus.com,Cases,3.65
2025-03-17 21:26:21,plttest018@telarus.com,Oppurtunity,3.08
2025-03-17 21:26:22,plttest070@telarus.com,Oppurtunity,7.27
2025-03-17 21:26:24,plttest042@telarus.com,Quotes,17.05
2025-03-17 21:26:25,plttest028@telarus.com,Customer,31.21
2025-03-17 21:26:25,plttest057@telarus.com,Quotes,34.16
2025-03-17 21:26:26,plttest060@telarus.com,Order,17.81
2025-03-17 21:26:26,plttest017@telarus.com,Customer,16.78
2025-03-17 21:26:29,plttest001@telarus.com,Cases,4.30
2025-03-17 21:26:33,plttest067@telarus.com,Order,4.30
2025-03-17 21:26:33,plttest066@telarus.com,Order,3.60
2025-03-17 21:26:34,plttest040@telarus.com,Order,3.88
2025-03-17 21:26:35,plttest023@telarus.com,Cases,3.70
2025-03-17 21:26:36,plttest011@telarus.com,Quotes,3.61
2025-03-17 21:26:36,plttest052@telarus.com,Cases,4.20
2025-03-17 21:26:38,plttest005@telarus.com,Order,9.81
2025-03-17 21:26:39,plttest065@telarus.com,Quotes,11.59
2025-03-17 21:26:39,plttest038@telarus.com,Oppurtunity,13.88
2025-03-17 21:26:40,plttest049@telarus.com,Cases,12.79
2025-03-17 21:26:43,plttest043@telarus.com,Cases,10.82
2025-03-17 21:26:43,plttest064@telarus.com,Customer,13.27
2025-03-17 21:26:44,plttest030@telarus.com,Cases,13.10
2025-03-17 21:26:45,plttest009@telarus.com,Customer,12.94
2025-03-17 21:26:46,plttest017@telarus.com,Quotes,7.74
2025-03-17 21:26:46,plttest060@telarus.com,Customer,8.37
2025-03-17 21:26:46,plttest025@telarus.com,Cases,41.38
2025-03-17 21:26:46,plttest014@telarus.com,Order,7.29
2025-03-17 21:26:47,plttest048@telarus.com,Oppurtunity,6.57
2025-03-17 21:26:51,plttest028@telarus.com,Quotes,0.90
2025-03-17 21:26:51,plttest057@telarus.com,Cases,0.88
2025-03-17 21:26:51,plttest062@telarus.com,Customer,0.87
2025-03-17 21:26:51,plttest070@telarus.com,Order,19.50
2025-03-17 21:26:51,plttest021@telarus.com,Cases,7.78
2025-03-17 21:26:53,plttest007@telarus.com,Customer,8.90
2025-03-17 21:26:54,plttest061@telarus.com,Customer,7.78
